text_id	link	title	date	author	type	filename
574	https://panorama.pub/1874-v-nyu-jorke-planiruyut-otkryt-ploshhad-novodvorskoj.html	В Нью-Йорке появится площадь Новодворской	2018-02-28	Виталий Манн	news	D:\Panorama\texts\574.txt
575	https://panorama.pub/1870-vladivostok-s-marta-nachnet-brat.html	Владивосток с марта начнет брать пошлину за регистрацию отечественных авто	2018-02-28	Борис Гонтермахер	news	D:\Panorama\texts\575.txt
576	https://panorama.pub/1862-v-gollandskoj-provintsii-vremenno-razreshat-pedofiliyu.html	В голландской провинции временно разрешат педофилию	2018-02-27	Виталий Манн	news	D:\Panorama\texts\576.txt
577	https://panorama.pub/1858-v-sluchae-vysylki-matsejchuka.html	В случае высылки Мацейчука новым экспертом на российских телешоу станет экс-министр обороны Польши Мацеревич	2018-02-27	Борис Гонтермахер	news	D:\Panorama\texts\577.txt
578	https://panorama.pub/1849-v-dagestane-postroyat-naukograd-silikonovyj-aul-za-75-mlrd-rublej.html	В Дагестане построят наукоград &quot;Силиконовый аул&quot; за 75 млрд рублей	2018-02-27	Борис Гонтермахер	news	D:\Panorama\texts\578.txt
579	https://panorama.pub/1846-faina-ranevskaya-oprovergla-vyskazyvaniya-ot-eyo-imeni-v-internete.html	Фаина Раневская опровергла высказывания от её имени в Интернете	2018-02-26	Виталий Манн	news	D:\Panorama\texts\579.txt
580	https://panorama.pub/1838-rogozin-podaril-masku-batut.html	Рогозин подарил Илону Маску батут	2018-02-26	Виталий Манн	news	D:\Panorama\texts\580.txt
581	https://panorama.pub/1830-norvezhskie-chempiony-pozhertvuyut-prizovye-na-preparaty-ot-astmy.html	Норвежские чемпионы пожертвуют призовые на препараты от астмы	2018-02-26	Виталий Манн	news	D:\Panorama\texts\581.txt
582	https://panorama.pub/1825-bah-russkie-hakery-pomeshali-nam-szhech-flag-rossii-na-tseremoniyah-otkrytiya-i-zakrytiya-olimpiady.html	Бах: русские хакеры помешали нам сжечь флаг России на церемониях открытия и закрытия Олимпиады	2018-02-26	Виталий Манн	news	D:\Panorama\texts\582.txt
583	https://panorama.pub/1821-nikolaj-desyatnichenko-izvinilsya-pered-nemetskim-drugom-za-pobedu-hokkeistov-iz-rossii.html	Николай Десятниченко извинился перед немецким другом за победу хоккеистов из России	2018-02-25	Виталий Манн	news	D:\Panorama\texts\583.txt
584	https://panorama.pub/1810-v-germanii-sostoitsya-pervyj-katolicheskij-lgbt-festival.html	В Германии состоится первый католический ЛГБТ-фестиваль	2018-02-25	Виталий Манн	news	D:\Panorama\texts\584.txt
585	https://panorama.pub/1815-rodchenkov-i-maklaren-obyavili-o-pomolvke.html	Родченков и Макларен объявили о помолвке во время закрытия Олимпиады	2018-02-25	Борис Гонтермахер	news	D:\Panorama\texts\585.txt
586	https://panorama.pub/1812-ahedzhakova-zayavila-o-chuvstve.html	Ахеджакова заявила о чувстве отвращения к российским хоккеистам	2018-02-25	Борис Гонтермахер	news	D:\Panorama\texts\586.txt
587	https://panorama.pub/1806-veteran-nasa-ya-videl-kontslagerya-kogda-my-proletali-nad-sssr.html	Ветеран NASA: Я видел концлагеря, когда мы пролетали над СССР	2018-02-24	Виталий Манн	news	D:\Panorama\texts\587.txt
588	https://panorama.pub/1801-sudya-iz-latvii-pozhalovalsya-na-to-chto-ego-ne-dopustili-sudit-rossijskih-sportsmenov.html	Судья из Латвии пожаловался на то, что его не допустили судить российских спортсменов	2018-02-24	Виталий Манн	news	D:\Panorama\texts\588.txt
589	https://panorama.pub/1797-serebryakov-sozdast-oppozitsionnuyu-partiyu-natsionalnaya-ideya.html	Серебряков создаст оппозиционную партию &quot;Национальная идея&quot;	2018-02-24	Борис Гонтермахер	news	D:\Panorama\texts\589.txt
590	https://panorama.pub/1682-estonija_dno.html	К 2021 году Минобороны Эстонии собирается перейти на полную самоокупаемость за счёт подъёма стеклотары со дна	2018-02-23	Виталий Манн	news	D:\Panorama\texts\590.txt
591	https://panorama.pub/1784-premer-ministr-kanady-pzrk.html	Премьер-министр Канады: ПЗРК для &quot;Джебхат ан-Нусры&quot; поставляются исключительно для защиты мирного населения	2018-02-23	Борис Гонтермахер	news	D:\Panorama\texts\591.txt
592	https://panorama.pub/1778-v-shtatah-zapretyat-film-dvizhenie-vverh-iz-za-rasizma-i-antiamerikanizma.html	В Штатах запретят фильм &quot;Движение вверх&quot; из-за расизма и антиамериканизма	2018-02-22	Виталий Манн	news	D:\Panorama\texts\592.txt
593	https://panorama.pub/1775-avtor-nemetskogo-filma.html	Автор немецкого фильма про допинг в России снимет ленту &quot;Украденный космос&quot; про Гагарина	2018-02-22	Борис Гонтермахер	news	D:\Panorama\texts\593.txt
594	https://panorama.pub/1771-ssha-razreshat-poehat.html	США разрешат поехать на ЧМ-2018 только проверенным болельщикам, сдавшим экзамен по &quot;Моральному кодексу американца за рубежом&quot;	2018-02-22	Борис Гонтермахер	news	D:\Panorama\texts\594.txt
595	https://panorama.pub/1767-fbr-arestovalo-amerikanku-za-selfi-na-fone-kremlya.html	ФБР арестовало американку за селфи на фоне Кремля	2018-02-21	Виталий Манн	news	D:\Panorama\texts\595.txt
596	https://panorama.pub/1763-minzdrav-rumynii-rasskazal-grazhdanam-o-polze-upotrebleniya-snega-v-pishhu.html	Минздрав Румынии рассказал гражданам о пользе употребления снега в пищу	2018-02-21	Виталий Манн	news	D:\Panorama\texts\596.txt
597	https://panorama.pub/1759-fgup-nii-pravoslavnyj-kosmos-sozdast-ballisticheskuyu-raketu-patriarh.html	«Православный космос» создаст баллистическую ракету &quot;Патриарх&quot;	2018-02-21	Виталий Манн	news	D:\Panorama\texts\597.txt
598	https://panorama.pub/1752-v-amerikanskih-shkolah-vvedut-uroki-politinformatsii.html	В американских школах введут уроки политинформации	2018-02-20	Виталий Манн	news	D:\Panorama\texts\598.txt
599	https://panorama.pub/1746-v-magnitogorske-provedut-ekologicheskuyu-aktsiyu-po-sozhzheniyu-lyuminestsentnyh-lamp.html	В Магнитогорске проведут экологическую акцию по сожжению люминесцентных ламп	2018-02-20	Виталий Манн	news	D:\Panorama\texts\599.txt
600	https://panorama.pub/1743-wada-nachalo-rassledovanie-protiv-gubernieva-iz-za-ego-uchastiya-v-gosudarstvennoj-dopingovoj-programme.html	WADA начало расследование против Губерниева из-за его участия в государственной допинговой программе	2018-02-19	Виталий Манн	news	D:\Panorama\texts\600.txt
601	https://panorama.pub/1738-tramp-poprosil-perenesti-rejkyavik-v-velikobritaniyu-chtoby-bylo-blizhe-letet.html	Трамп попросил перенести Рейкьявик в Великобританию чтобы было ближе лететь	2018-02-19	Виталий Манн	news	D:\Panorama\texts\601.txt
602	https://panorama.pub/1733-hrw_pidary.html	Правозащитники требуют от FIFA отстранить от Чемпионата мира по футболу сборную Чечни	2018-02-19	Виталий Манн	news	D:\Panorama\texts\602.txt
603	https://panorama.pub/1729-ssha-kongress.html	Конгресс США запретил России и Сербии сотрудничать в сфере оборонпрома и техники для МЧС	2018-02-19	Борис Гонтермахер	news	D:\Panorama\texts\603.txt
604	https://panorama.pub/1722-v-latvii-priznali-kommunizm-psihicheskim-zabolevaniem.html	В Латвии признали коммунизм психическим заболеванием	2018-02-19	Виталий Манн	news	D:\Panorama\texts\604.txt
605	https://panorama.pub/1718-nalogovoe-upravlenie-ssha-otyshhet-vseh-poluchivshih-dengi-ot-repera-drejka-i-zastavit-ih-uplatit-nalogi.html	Налоговое управление США отыщет всех получивших деньги от рэпера Дрейка и заставит их уплатить налоги	2018-02-18	Виталий Манн	news	D:\Panorama\texts\605.txt
606	https://panorama.pub/1712-prezident-mok-v-nashej-olimpijskoj-tyurme-atlet-ne-smozhet-trenirovatsya-on-budet-obychnym-zaklyuchyonnym.html	Президент МОК: в нашей олимпийской тюрьме атлет не сможет тренироваться. Он будет обычным заключённым	2018-02-18	Виталий Манн	news	D:\Panorama\texts\606.txt
607	https://panorama.pub/1694-amerikanskih-hokkeistov-za-porazhenie-ot-rossii-otpravyat-v-trudovye-lagerya-i-lishat-stipendii.html	Американских хоккеистов за поражение от России отправят в трудовые лагеря и лишат стипендии	2018-02-17	Виталий Манн	news	D:\Panorama\texts\607.txt
